Transaction_ID,Customer_ID,Account_Number,Transaction_Date,Transaction_Type,Transaction_Amount,Currency,Balance_After_Transaction,Branch_ID,Branch_Location,Merchant_ID,Merchant_Name,POS_Terminal_ID,Card_Type,Card_Number,Customer_Age,Customer_Income,Customer_Credit_Score,Loan_Status,Fraud_Flag,Transaction_Mode,Country,Regulatory_Compliance
T10000960,C38350,A5813001836,2007-01-13  ,Transfer,3693.84,EUR,14135.59,B157,,M4124,Merchant_17,POS8333,Prepaid,4379856804231515465,60,36088,800,Closed,No,ATM,Japan,Non-Compliant
T10000961,C59263,A2227831126,19700325,Loan Repayment,4670.36,INR  ,1005.07,B711,London,M4890,Merchant_49,POS1897,Credit,30582743596851,45,62956,801,Closed,No,ATM,Germany,Non-Compliant
T10000962,C18392,A6494823273,11-01-2024  ,Loan Repayment,,JPY,14715.54,B715,London,M1449,Merchant_99,POS5772,Credit,675916860868,28,62048,458,Active,Yes,,UK,Compliant
T10000963,C46481,A5780027794,17-02-2017,Online Purchase,1179.11,GBP,7939.01,B848,,M4969,Merchant_98,POS1528,Prepaid,4442602769079337,,68540,788,Closed,,Online,India,Non-Compliant
T10000964,C99295,A7255107858,11/04/1979,Deposit  ,3702.33,GBP  ,11856.15,B242,New York,M1011,Merchant_96,POS3829,Debit,213139684107088,60,184076,413,Defaulted,No,Offline,UK,Compliant
T10000965,C44774,A5078778945,04061999,,1009.89,USD,7173.27,B832,,M6245,Merchant_35,POS4685,Credit,30182262022932,,194522,512,Active,No,Online,UK,Compliant
T10000966,C57861,A9925070029,,Transfer,2015.24,EUR,9262.45,B784,New York,M7776,Merchant_81,POS4813,Credit,,,30431,337,Active,Yes,Offline,USA,
T10000967,C43577,A3509002190,2016-06-05,Withdrawal,3441.69,EUR,1584.57,B312,London,M1927,Merchant_34,POS2402,,4286574861989490,35,,656,Defaulted,No  ,Online,Japan,Non-Compliant
T10000968,C19433,A6721460338,1981-12-08  ,Bill Payment,334.55,JPY,7364.12,B826,New York,M2576,Merchant_33,POS4404,Debit,,24,130588,310,Not Applicable,Yes,ATM,Germany,Non-Compliant
T10000969,C50131,A6054314466,2004-11-17,,3052.45,USD,16438.76,B201,London,M4892,Merchant_10,POS2611,Prepaid,,56,152400,762,Defaulted,Yes,Offline,USA,Compliant
T10000970,C35128,A1188773647,31/10/1979,Bill Payment,2173.13,GBP,11425.39,B138,,M3802,Merchant_73,POS3222,Prepaid,2254121302632446  ,49,181881,694,,Yes,Offline,Germany  ,Compliant  
T10000971,C69559,A3475332712,2012-05-22,Online Purchase  ,,GBP,12202.98,B851,London,M7572,Merchant_8,POS7856,Prepaid,,,,545,Closed,No,,USA,Compliant
T10000972,C94957,A9461834634,1977-10-07,ATM Withdrawal,3962.3,INR  ,7455.42,B795,,M4573,Merchant_6,POS7817,Prepaid,4870711304319479,50,112139,679,Active  ,Yes,,India,Compliant  
T10000973,C92620,A3167899053,16031987,Loan Repayment,,USD  ,6302.58,B812,London,M8134,Merchant_57,POS6453,,4700998432463,20,149422,503,Defaulted,Yes,Online,USA,Compliant
T10000974,C82773,A7138999398,1985/11/20,Transfer,,EUR,19638.6,B306,Mumbai,M9488,Merchant_14,POS3798,Credit  ,38555495046202,,20801,446,Defaulted,No,,,Non-Compliant
T10000975,C80093,A2518473116,15/11/1979,Bill Payment,1336.65,EUR,15152.27,B508,London,M3050,Merchant_89,POS3767,Debit,374565200884591,39,189916,338,,Yes,ATM,Germany,Non-Compliant
T10000976,C62521,A9174292929,19901012,Deposit,1379.4,JPY,4348.28,B669,New York,M5976,Merchant_39,POS5178,Credit,4016378931179430,75,188848,363,Not Applicable,No,POS,Japan,Compliant
T10000977,C31750,A8053541382,19710701,Online Purchase,,INR,4033.33,B536,New York  ,M1724,Merchant_12,POS1323,Debit,676199931020,46,61960,432,Not Applicable,Yes,Online,Japan  ,Non-Compliant
T10000978,C36016,A8501173989,13/04/1989,Loan Repayment,4994.78,JPY  ,16079.46,B287,Mumbai,M2257,Merchant_45,POS4299,Credit,3539125448610203,,96411,808,,Yes,POS,Japan  ,Non-Compliant
T10000979,C76578,A1896511281,04/08/1994  ,Online Purchase,,EUR,1870.65,B464,London,M8262,Merchant_66,POS8009,Debit,,67,103541,692,Closed,Yes  ,Offline  ,India,Compliant
T10000980,C18439,A8049178119,20120715,ATM Withdrawal,3266.39,JPY,4077.3,B470,New York  ,M2119,Merchant_34,POS7406,,4921252628134565908,56,26724,,Closed,Yes,ATM,Germany,Non-Compliant
T10000981,C44171,A1000633855,10-04-2015,Online Purchase,4430.88,INR,15854.88,B464,New York,M4649,Merchant_86,POS7167,Debit,213114505585473,61,23637,612,Closed,No,Offline,India,Compliant
T10000982,C74864,A9012711069,1989/09/08,Deposit,3542.52,INR,9901.56,B994,Mumbai,M5465,Merchant_31,POS9379,Prepaid,4174057588442691,22,112585,830,Active,No,Offline,Germany  ,Compliant
T10000983,C78833,A3670663484,19790514,Online Purchase,2443.32,GBP,11447.54,B900,,M7662,Merchant_16,POS7613,,4316960011142,48,81485,807,,Yes,Online,India,Non-Compliant
T10000984,C85652,A7148592328,,,701.69,JPY,3393.22,B767,Mumbai  ,M2679,Merchant_51,POS8260,Credit,6522230999056046,27,160712,476,Active,Yes  ,Offline,UK,Compliant
T10000985,C22567,A5140651643,2025/01/31,Deposit,2791.28,,2749.5,B101,New York,M8735,Merchant_84,POS8003,Prepaid,584421224711  ,75,101976,501,Active,Yes,POS,Germany  ,Compliant
T10000986,C62887,A7232657112,,Loan Repayment,4246.88,GBP,14354.76,B469,New York,M7057,Merchant_71,POS4214,,4189624601264817,31,117228,497,Not Applicable,Yes,ATM,Japan,
T10000987,C62927,A5411449517,29091979,Online Purchase,3083.79,,16760.65,B368,Berlin,M6590,Merchant_7,POS8059,Prepaid,6011460535055271,65,145863,,Defaulted,Yes,Online,Japan,Non-Compliant  
T10000988,C92322,A9491388781,,,3639.69,INR,19676.09,B530,,M4286,Merchant_16,POS5492,Credit,4999149682808076,30,48238,652,Active,Yes,ATM,USA,Compliant  
T10000989,C48376,A5577420484,06051972,Loan Repayment,4135.17,EUR,8560.47,B127,London,M2759,Merchant_97,POS2345,Debit,213151156169884,19,96543,606,Closed,No  ,Online,Japan,Compliant
T10000990,C55074,A9440606328,,Transfer,2738.48,,16189.74,B607,London,M6414,Merchant_42,POS6837,Credit,4932000821868,20,187411,,Closed,Yes,Online,UK,Non-Compliant
T10000991,C53551,A5478974112,12052008,Deposit  ,1639.55,JPY,10764.51,B832,,M8835,Merchant_4,POS4511,Debit,3569523201783154,53,127351,613,Closed,No  ,Offline,Japan,
T10000992,C17509,A4193840471,,ATM Withdrawal,,INR,7798.48,B211,Berlin,M9295,Merchant_14,POS1137,Prepaid,2541680941502602,33,120974,669,Active,,Online,India,Compliant
T10000993,C24507,A8950004717,19900529  ,Loan Repayment,3788.09,GBP,8372.17,B831,Mumbai  ,M1030,Merchant_10,POS2053,Credit,3507690594684243,47,120019,677,Not Applicable,Yes,POS,Japan,Compliant
T10000994,C73788,A5534552645,27-09-1997,ATM Withdrawal,1720.27,INR,14858.73,B637,London,M3496,Merchant_43,POS8300,Debit  ,3538385924958697,77,33214,681,Active,Yes,Offline,Japan,Compliant
T10000995,C22586,A3078393766,27-11-1977  ,ATM Withdrawal,308.01,USD,9720.16,B421,London,M5304,Merchant_19,POS1536,Debit,4819835175092891,33,115131,688,Active,Yes  ,Online,Japan,
T10000996,C42549,A3907534735,1980/06/05,Deposit,,USD,11703.9,B766,New York,M9489,Merchant_58,POS4011,Debit,3565404249434478,22,24041,744,Not Applicable,No,Online,India,
T10000997,C56685,A3727294769,,Withdrawal,4160.15,INR,19168.22,B683,Berlin,M3265,Merchant_27,POS2404,Debit,213107181682515,45,182910,782,Active,,Online,USA  ,Compliant
T10000998,C69461,A1551400389,,Deposit,1851.05,,8644.53,B512,Berlin,M9347,Merchant_69,POS5679,Prepaid,503876936165  ,47,150250,326,Defaulted,,ATM,,Compliant
T10000999,C76710,A7882176203,01-05-2017,Bill Payment,1954.75,EUR,15930.51,B219,London  ,M9619,Merchant_22,POS9024,Prepaid,3529495106862905,55,155759,683,Not Applicable,Yes,Online,Japan,Non-Compliant
